threshold,tp,fp,tn,fn,tpr,fpr,fnr,tnr,precision,recall,f1,Samples per test
0.34138213764797815,77036,32,2038,700214,0.09911354133161789,0.015458937198067632,0.9008864586683821,0.9845410628019323,0.999584782270203,0.09911354133161789,0.18034502374993855,2
0.34316947868278436,77923,33,2037,699327,0.10025474429076874,0.015942028985507246,0.8997452557092313,0.9840579710144928,0.9995766842834419,0.10025474429076874,0.18223211717410778,2
0.3449568197175905,78832,35,2035,698418,0.10142425217111611,0.016908212560386472,0.8985757478288838,0.9830917874396136,0.9995562148934282,0.10142425217111611,0.18416174424757364,2
0.34674416075239667,79730,40,2030,697520,0.10257960759086523,0.01932367149758454,0.8974203924091347,0.9806763285024155,0.9994985583552715,0.10257960759086523,0.1860633357447901,2
0.3485315017872028,80628,40,2030,696622,0.10373496301061434,0.01932367149758454,0.8962650369893856,0.9806763285024155,0.999504140427431,0.10373496301061434,0.18796201968020254,2
0.350318842822009,81564,40,2030,695686,0.10493920874879382,0.01932367149758454,0.8950607912512062,0.9806763285024155,0.9995098279496103,0.10493920874879382,0.18993682278943802,2
0.3521061838568152,82446,40,2030,694804,0.1060739787713091,0.01932367149758454,0.8939260212286909,0.9806763285024155,0.9995150692238683,0.1060739787713091,0.19179375994491332,2
0.35389352489162135,83390,40,2030,693860,0.1072885172081055,0.01932367149758454,0.8927114827918945,0.9806763285024155,0.9995205561548604,0.1072885172081055,0.1937770135241902,2
0.3556808659264275,84354,42,2028,692896,0.1085287873914442,0.020289855072463767,0.8914712126085558,0.9797101449275363,0.9995023460827528,0.1085287873914442,0.19579734600984627,2
0.35746820696123366,85283,42,2028,691967,0.10972402701833386,0.020289855072463767,0.8902759729816662,0.9797101449275363,0.9995077644301201,0.10972402701833386,0.19774048633452165,2
0.35925554799603987,86220,43,2027,691030,0.11092955934384047,0.02077294685990338,0.8890704406561596,0.9792270531400966,0.9995015244079153,0.11092955934384047,0.19969589340287874,2
0.361042889030846,87207,43,2027,690043,0.1121994210357028,0.02077294685990338,0.8878005789642972,0.9792270531400966,0.9995071633237822,0.1121994210357028,0.20175130133024866,2
0.3628302300656522,88180,45,2025,689070,0.11345127050498553,0.021739130434782608,0.8865487294950145,0.9782608695652174,0.9994899404930575,0.11345127050498553,0.20377249487275775,2
0.36461757110045834,89162,47,2023,688088,0.11471469926021229,0.022705314009661835,0.8852853007397877,0.9772946859903382,0.9994731473281844,0.11471469926021229,0.205807776247924,2
0.3664049121352645,90120,47,2023,687130,0.1159472499195883,0.022705314009661835,0.8840527500804117,0.9772946859903382,0.9994787449953975,0.1159472499195883,0.20778933315810041,2
0.3681922531700707,91098,49,2021,686152,0.1172055323255066,0.023671497584541065,0.8827944676744934,0.976328502415459,0.9994624068811919,0.1172055323255066,0.20980726557093127,2
0.36997959420487686,92069,49,2021,685181,0.11845480862013509,0.023671497584541065,0.8815451913798649,0.976328502415459,0.999468073557828,0.11845480862013509,0.21180673776812584,2
0.371766935239683,93058,49,2021,684192,0.11972724348665166,0.023671497584541065,0.8802727565133484,0.976328502415459,0.9994737237801669,0.11972724348665166,0.2138386891815657,2
0.37355427627448917,94003,49,2021,683247,0.12094306851077517,0.023671497584541065,0.8790569314892248,0.976328502415459,0.9994790116105984,0.12094306851077517,0.2157759307335459,2
0.3753416173092954,95068,49,2021,682182,0.12231328401415247,0.023671497584541065,0.8776867159858476,0.976328502415459,0.9994848449803926,0.12231328401415247,0.21795414086044063,2
0.37712895834410154,96105,49,2021,681145,0.12364747507237053,0.023671497584541065,0.8763525249276295,0.976328502415459,0.9994904008153587,0.12364747507237053,0.2200699790703958,2
0.3789162993789077,97142,50,2020,680108,0.12498166613058861,0.024154589371980676,0.8750183338694114,0.9758454106280193,0.9994855543666146,0.12498166613058861,0.22218054485031596,2
0.38070364041371385,98110,50,2020,679140,0.12622708266323576,0.024154589371980676,0.8737729173367642,0.9758454106280193,0.9994906275468622,0.12622708266323576,0.2241463999725843,2
0.38249098144852,99155,51,2019,678095,0.12757156642007075,0.02463768115942029,0.8724284335799293,0.9753623188405797,0.999485918190432,0.12757156642007075,0.22626349754009326,2
0.3842783224833262,100191,51,2019,677059,0.12890447089096171,0.02463768115942029,0.8710955291090383,0.9753623188405797,0.9994912312204465,0.12890447089096171,0.22835763744854654,2
0.3860656635181324,101290,52,2018,675960,0.1303184303634609,0.025120772946859903,0.8696815696365391,0.9748792270531401,0.999486885990014,0.1303184303634609,0.230573462995338,2
0.38785300455293853,102347,53,2017,674903,0.1316783531682213,0.025603864734299518,0.8683216468317787,0.9743961352657005,0.999482421875,0.1316783531682213,0.23269936906724265,2
0.3896403455877447,103420,54,2016,673830,0.1330588613702155,0.02608695652173913,0.8669411386297845,0.9739130434782609,0.9994781297717301,0.1330588613702155,0.2348522352064892,2
0.3914276866225509,104465,54,2016,672785,0.1344033451270505,0.02608695652173913,0.8655966548729495,0.9739130434782609,0.9994833475253303,0.1344033451270505,0.236944142967149,2
0.39321502765735705,105564,55,2015,671686,0.1358173045995497,0.026570048309178744,0.8641826954004503,0.9734299516908212,0.9994792603603518,0.1358173045995497,0.23913853584167072,2
0.3950023686921632,106686,56,2014,670564,0.13726085558057252,0.02705314009661836,0.8627391444194275,0.9729468599033816,0.9994753705195706,0.13726085558057252,0.24137322509705972,2
0.39678970972696936,107800,56,2014,669450,0.13869411386297845,0.02705314009661836,0.8613058861370215,0.9729468599033816,0.9994807892004154,0.13869411386297845,0.2435866438596055,2
0.3985770507617756,108854,56,2014,668396,0.14005017690575747,0.02705314009661836,0.8599498230942425,0.9729468599033816,0.9994858139748416,0.14005017690575747,0.24567572447413555,2
0.40036439179658173,109920,56,2014,667330,0.14142167899646188,0.02705314009661836,0.8585783210035381,0.9729468599033816,0.9994907979922892,0.14142167899646188,0.24778354105943692,2
0.4021517328313879,111066,56,2014,666184,0.14289610807333547,0.02705314009661836,0.8571038919266645,0.9729468599033816,0.9994960493871601,0.14289610807333547,0.2500439005281571,2
0.40393907386619404,112204,56,2014,665046,0.14436024445159215,0.02705314009661836,0.8556397555484079,0.9729468599033816,0.999501158026011,0.14436024445159215,0.25228271745118097,2
0.4057264149010002,113356,56,2014,663894,0.14584239305242844,0.02705314009661836,0.8541576069475716,0.9729468599033816,0.9995062250908193,0.14584239305242844,0.254543249852357,2
0.4075137559358064,114467,57,2013,662783,0.147271791572853,0.02753623188405797,0.852728208427147,0.972463768115942,0.9995022877300828,0.147271791572853,0.2567175091446936,2
0.40930109697061257,115580,57,2013,661670,0.1487037632679318,0.02753623188405797,0.8512962367320682,0.972463768115942,0.9995070781843182,0.1487037632679318,0.2588905427002521,2
0.4110884380054187,116742,57,2013,660508,0.15019877774203924,0.02753623188405797,0.8498012222579607,0.972463768115942,0.9995119821231346,0.15019877774203924,0.26115347145402545,2
0.4128757790402249,117875,57,2013,659375,0.15165648118366035,0.02753623188405797,0.8483435188163396,0.972463768115942,0.9995166706237493,0.15165648118366035,0.2633542676237905,2
0.4146631200750311,119042,57,2013,658208,0.15315792859440336,0.02753623188405797,0.8468420714055966,0.972463768115942,0.9995214065609282,0.15315792859440336,0.2656152904727958,2
0.41645046110983724,120178,58,2012,657072,0.1546194917980058,0.028019323671497585,0.8453805082019942,0.9719806763285024,0.9995176153564657,0.1546194917980058,0.2678103056760774,2
0.4182378021446434,121370,58,2012,655880,0.15615310389192666,0.028019323671497585,0.8438468961080733,0.9719806763285024,0.999522350693415,0.15615310389192666,0.2701078695595085,2
0.42002514317944956,122534,59,2011,654716,0.15765069154068834,0.028502415458937197,0.8423493084593117,0.9714975845410628,0.9995187327172025,0.15765069154068834,0.27234528690004817,2
0.4218124842142557,123695,59,2011,653555,0.15914441942746865,0.028502415458937197,0.8408555805725314,0.9714975845410628,0.9995232477334066,0.15914441942746865,0.2745714780400531,2
0.4235998252490619,124852,59,2011,652398,0.1606330009649405,0.028502415458937197,0.8393669990350595,0.9714975845410628,0.999527663696552,0.1606330009649405,0.2767842990330994,2
0.4253871662838681,126034,59,2011,651216,0.16215374718559022,0.028502415458937197,0.8378462528144098,0.9714975845410628,0.9995320913928608,0.16215374718559022,0.27903908039360464,2
0.42717450731867423,127257,59,2011,649993,0.16372724348665166,0.028502415458937197,0.8362727565133483,0.9714975845410628,0.9995365861321437,0.16372724348665166,0.2813658704837458,2
0.4289618483534804,128521,59,2011,648729,0.1653534898681248,0.028502415458937197,0.8346465101318752,0.9714975845410628,0.9995411417016643,0.1653534898681248,0.2837640616892794,2
0.4307491893882866,129721,59,2011,647529,0.16689739466066258,0.028502415458937197,0.8331026053393374,0.9714975845410628,0.9995453844968408,0.16689739466066258,0.2860346405300817,2
0.43253653042309276,130966,60,2010,646284,0.16849919588292056,0.028985507246376812,0.8315008041170795,0.9710144927536232,0.9995420756185796,0.16849919588292056,0.28838370715509387,2
0.4343238714578989,132232,60,2010,645018,0.17012801543904793,0.028985507246376812,0.8298719845609521,0.9710144927536232,0.9995464578356968,0.17012801543904793,0.29076612185033784,2
0.43611121249270507,133485,60,2010,643765,0.17174010935992282,0.028985507246376812,0.8282598906400772,0.9710144927536232,0.9995507132427272,0.17174010935992282,0.2931175511503687,2
0.4378985535275113,134740,60,2010,642510,0.17335477645545191,0.028985507246376812,0.8266452235445481,0.9710144927536232,0.9995548961424332,0.17335477645545191,0.2954662573323831,2
0.43968589456231744,136118,60,2010,641132,0.17512769379221615,0.028985507246376812,0.8248723062077838,0.9710144927536232,0.9995594001968012,0.17512769379221615,0.2980377216376113,2
0.4414732355971236,137333,60,2010,639917,0.17669089739466065,0.028985507246376812,0.8233091026053393,0.9710144927536232,0.9995632965289353,0.17669089739466065,0.30029858644301655,2
0.44326057663192975,138622,61,2009,638628,0.17834930845931168,0.029468599033816423,0.8216506915406884,0.9705314009661836,0.9995601479633408,0.17834930845931168,0.3026902622790095,2
0.4450479176667359,139911,61,2009,637339,0.1800077195239627,0.029468599033816423,0.8199922804760373,0.9705314009661836,0.9995641985539965,0.1800077195239627,0.30507554332538905,2
0.4468352587015421,141179,61,2009,636071,0.1816391122547443,0.029468599033816423,0.8183608877452557,0.9705314009661836,0.9995681110167092,0.1816391122547443,0.30741543185010184,2
0.44862259973634827,142491,61,2009,634759,0.18332711482791894,0.029468599033816423,0.816672885172081,0.9705314009661836,0.999572085975644,0.18332711482791894,0.3098297242232567,2
0.4504099407711544,143850,61,2009,633400,0.185075587005468,0.029468599033816423,0.814924412994532,0.9705314009661836,0.9995761269117719,0.185075587005468,0.3123232529384114,2
0.4521972818059606,145226,61,2009,632024,0.186845931167578,0.029468599033816423,0.813154068832422,0.9705314009661836,0.9995801413753467,0.186845931167578,0.3148404887825637,2
0.4539846228407668,146565,63,2007,630685,0.18856867159858476,0.030434782608695653,0.8114313284014153,0.9695652173913043,0.9995703412717898,0.18856867159858476,0.3172821519724466,2
0.45577196387557295,147878,63,2007,629372,0.19025796075908652,0.030434782608695653,0.8097420392409135,0.9695652173913043,0.9995741545616158,0.19025796075908652,0.31967020863800016,2
0.4575593049103791,149254,64,2006,627996,0.19202830492119652,0.030917874396135265,0.8079716950788035,0.9690821256038648,0.9995713845618077,0.19202830492119652,0.32216523773754324,2
0.45934664594518526,150596,64,2006,626654,0.19375490511418464,0.030917874396135265,0.8062450948858154,0.9690821256038648,0.9995752024425859,0.19375490511418464,0.3245918246381653,2
0.4611339869799914,152008,64,2006,625242,0.19557156642007076,0.030917874396135265,0.8044284335799292,0.9690821256038648,0.9995791467199747,0.19557156642007076,0.32713741846206157,2
0.46292132801479763,153376,64,2006,623874,0.19733161788356385,0.030917874396135265,0.8026683821164362,0.9690821256038648,0.9995828988529718,0.19733161788356385,0.32959632100914377,2
0.4647086690496038,154788,64,2006,622462,0.19914827918945,0.030917874396135265,0.80085172081055,0.9690821256038648,0.9995867021413996,0.19914827918945,0.3321267414939567,2
0.46649601008440994,156201,65,2005,621049,0.20096622708266323,0.03140096618357488,0.7990337729173368,0.9685990338164251,0.9995840425940383,0.20096622708266323,0.3346509326031905,2
0.4682833511192161,157632,65,2005,619618,0.20280733354776456,0.03140096618357488,0.7971926664522354,0.9685990338164251,0.999587817143002,0.20280733354776456,0.3371998626660121,2
0.4700706921540223,159038,65,2005,618212,0.204616275329688,0.03140096618357488,0.795383724670312,0.9685990338164251,0.9995914596204974,0.204616275329688,0.33969667422435773,2
0.47185803318882846,160453,66,2004,616797,0.2064367963975555,0.03188405797101449,0.7935632036024445,0.9681159420289855,0.9995888337206188,0.2064367963975555,0.34220154430355454,2
0.4736453742236346,161895,67,2003,615355,0.20829205532325507,0.0323671497584541,0.7917079446767449,0.9676328502415459,0.9995863227176746,0.20829205532325507,0.3447464470215457,2
0.4754327152584408,163339,67,2003,613911,0.21014988742360888,0.0323671497584541,0.7898501125763912,0.9676328502415459,0.9995899783361688,0.21014988742360888,0.3472874249459951,2
0.47722005629324693,164759,67,2003,612491,0.21197684142811193,0.0323671497584541,0.7880231585718881,0.9676328502415459,0.9995935107325301,0.21197684142811193,0.34977857412777735,2
0.47900739732805314,166278,67,2003,610972,0.21393116757799935,0.0323671497584541,0.7860688324220007,0.9676328502415459,0.9995972226396946,0.21393116757799935,0.3524351019240246,2
0.4807947383628593,167685,67,2003,609565,0.21574139594724992,0.0323671497584541,0.78425860405275,0.9676328502415459,0.9996006008870237,0.21574139594724992,0.354888137802883,2
0.48258207939766545,169129,67,2003,608121,0.21759922804760373,0.0323671497584541,0.7824007719523963,0.9676328502415459,0.9996040095510532,0.21759922804760373,0.3573980977255966,2
0.4843694204324716,170629,67,2003,606621,0.21952910903827597,0.0323671497584541,0.7804708909617241,0.9676328502415459,0.9996074893377701,0.21952910903827597,0.3599972994242288,2
0.4861567614672778,172177,68,2002,605073,0.22152074622064974,0.03285024154589372,0.7784792537793502,0.9671497584541063,0.9996052135040204,0.22152074622064974,0.3626706828366658,2
0.487944102502084,173741,68,2002,603509,0.22353296880025733,0.03285024154589372,0.7764670311997427,0.9671497584541063,0.9996087659442261,0.22353296880025733,0.3653632424486809,2
0.48973144353689013,175295,68,2002,601955,0.22553232550659377,0.03285024154589372,0.7744676744934063,0.9671497584541063,0.9996122329111614,0.22553232550659377,0.36802982953203456,2
0.4915187845716963,176852,68,2002,600398,0.22753554197491155,0.03285024154589372,0.7724644580250885,0.9671497584541063,0.9996156454894868,0.22753554197491155,0.3706928534747477,2
0.4933061256065025,178420,68,2002,598830,0.2295529109038276,0.03285024154589372,0.7704470890961724,0.9671497584541063,0.9996190220070817,0.2295529109038276,0.373365922459921,2
0.49509346664130865,180008,68,2002,597242,0.23159601157928594,0.03285024154589372,0.768403988420714,0.9671497584541063,0.9996223816610764,0.23159601157928594,0.3760641620513806,2
0.4968808076761148,181567,68,2002,595683,0.23360180122225796,0.03285024154589372,0.7663981987777421,0.9671497584541063,0.9996256228149861,0.23360180122225796,0.37870443275262416,2
0.49866814871092097,183124,68,2002,594126,0.23560501769057574,0.03285024154589372,0.7643949823094243,0.9671497584541063,0.9996288047512992,0.23560501769057574,0.3813327613744505,2
0.5004554897457272,184774,68,2002,592476,0.2377278867803152,0.03285024154589372,0.7622721132196848,0.9671497584541063,0.9996321182415252,0.2377278867803152,0.3841087962481758,2
0.5022428307805333,186392,68,2002,590858,0.239809585075587,0.03285024154589372,0.760190414924413,0.9671497584541063,0.9996353105223641,0.239809585075587,0.3868217617333015,2
0.5040301718153395,188035,68,2002,589215,0.24192344805403668,0.03285024154589372,0.7580765519459634,0.9671497584541063,0.9996384959304211,0.24192344805403668,0.38956733961566387,2
0.5058175128501456,189674,68,2002,587576,0.24403216468317787,0.03285024154589372,0.7559678353168221,0.9671497584541063,0.9996416186189668,0.24403216468317787,0.3922969373066168,2
0.5076048538849518,191213,68,2002,586037,0.2460122225796076,0.03285024154589372,0.7539877774203924,0.9671497584541063,0.9996445020676387,0.2460122225796076,0.39485158451304087,2
0.509392194919758,192791,68,2002,584459,0.24804245738179478,0.03285024154589372,0.7519575426182052,0.9671497584541063,0.9996474108027108,0.24804245738179478,0.3974625531770141,2
0.5111795359545641,194360,68,2002,582890,0.25006111289803795,0.03285024154589372,0.749938887101962,0.9671497584541063,0.9996502561359475,0.25006111289803795,0.40005022239877824,2
0.5129668769893704,196008,68,2002,581242,0.2521814088131232,0.03285024154589372,0.7478185911868768,0.9671497584541063,0.9996531956996266,0.2521814088131232,0.40275919887067646,2
0.5147542180241765,197652,69,2001,579598,0.2542965583789,0.03333333333333333,0.7457034416211,0.9666666666666667,0.9996510234117773,0.2542965583789,0.4054520595997215,2
0.5165415590589827,199301,69,2001,577949,0.2564181408813123,0.03333333333333333,0.7435818591186877,0.9666666666666667,0.9996539098159202,0.2564181408813123,0.40814441645675903,2
0.5183289000937888,201037,69,2001,576213,0.25865165648118366,0.03333333333333333,0.7413483435188163,0.9666666666666667,0.9996568973576124,0.25865165648118366,0.4109690133243932,2
0.520116241128595,202657,70,2000,574593,0.26073592795110967,0.033816425120772944,0.7392640720488903,0.966183574879227,0.999654708055661,0.26073592795110967,0.4135954211170262,2
0.5219035821634012,204365,70,2000,572885,0.2629334191058218,0.033816425120772944,0.7370665808941782,0.966183574879227,0.9996575928779319,0.2629334191058218,0.4163555519336651,2
0.5236909231982073,206028,72,1998,571222,0.2650730138308138,0.034782608695652174,0.7349269861691863,0.9652173913043478,0.999650655021834,0.2650730138308138,0.4190328977474958,2
0.5254782642330135,207808,72,1998,569442,0.26736313927307814,0.034782608695652174,0.7326368607269218,0.9652173913043478,0.9996536463344237,0.26736313927307814,0.42188949681767884,2
0.5272656052678196,209488,72,1998,567762,0.26952460598263106,0.034782608695652174,0.7304753940173689,0.9652173913043478,0.999656422981485,0.26952460598263106,0.4245761595443905,2
0.5290529463026259,211256,72,1998,565994,0.2717992923769701,0.034782608695652174,0.7282007076230299,0.9652173913043478,0.9996592973955178,0.2717992923769701,0.42739369073558187,2
0.530840287337432,213016,72,1998,564234,0.27406368607269216,0.034782608695652174,0.7259363139273078,0.9652173913043478,0.9996621114281423,0.27406368607269216,0.430188481104431,2
0.5326276283722382,214756,74,1996,562494,0.276302348021872,0.035748792270531404,0.723697651978128,0.9642512077294686,0.9996555415910254,0.276302348021872,0.4329408918635594,2
0.5344149694070444,216473,75,1995,560777,0.27851141846252814,0.036231884057971016,0.7214885815374719,0.9637681159420289,0.9996536564641557,0.27851141846252814,0.4356478882026327,2
0.5362023104418505,218257,75,1995,558993,0.280806690254101,0.036231884057971016,0.719193309745899,0.9637681159420289,0.9996564864518257,0.280806690254101,0.4384510768575567,2
0.5379896514766567,220067,75,1995,557183,0.28313541331617886,0.036231884057971016,0.7168645866838211,0.9637681159420289,0.9996593108084781,0.28313541331617886,0.4412848709434204,2
0.5397769925114628,221797,76,1994,555453,0.2853612093920875,0.03671497584541063,0.7146387906079125,0.9632850241545894,0.9996574617010632,0.2853612093920875,0.443983373418488,2
0.541564333546269,223620,78,1992,553630,0.2877066580894178,0.03768115942028986,0.7122933419105821,0.9623188405797102,0.999651315613014,0.2877066580894178,0.44681641803570216,2
0.5433516745810751,225442,78,1992,551808,0.290050820199421,0.03768115942028986,0.7099491798005789,0.9623188405797102,0.99965413267116,0.290050820199421,0.449638501351257,2
0.5451390156158814,227215,78,1992,550035,0.2923319395303956,0.03768115942028986,0.7076680604696044,0.9623188405797102,0.9996568306107095,0.2923319395303956,0.45237486100644775,2
